linear,angular,rpm_1,rpm_2,rpm_3,rpm_4,timestamp
0.7,0,105,67,110,72,1706938202.25
0.7,0,106,108,105,109,1706938202.4
0.7,0,106,108,105,109,1706938202.45
0.7,0,98,98,96,96,1706938202.53
0.7,0,98,98,96,96,1706938202.65
0.7,0,98,98,96,96,1706938202.72
0.7,0,95,95,96,96,1706938202.86
0.7,0,95,95,96,96,1706938202.96
0.7,0,95,95,96,96,1706938203.03
0.7,0,98,97,96,96,1706938203.13
0.7,0,98,97,96,96,1706938203.35
0.7,0,98,97,96,96,1706938203.37
0.7,0,98,97,96,96,1706938203.48
0.7,0,98,97,96,96,1706938203.53
0.7,0.22,95,94,94,93,1706938203.74
0.7,0.35,95,94,94,93,1706938203.78
0.7,0.35,94,92,93,93,1706938203.87
0.7,0.35,94,92,93,93,1706938203.98
0.7,0.35,76,106,76,107,1706938204.13
0.7,0,76,106,76,107,1706938204.15
0.7,0,73,106,72,105,1706938204.34
0.7,0,73,106,72,105,1706938204.35
0.7,0,110,104,109,102,1706938204.54
0.7,0,110,104,109,102,1706938204.55
0.7,0,110,104,109,102,1706938204.65
0.7,0,110,104,109,102,1706938204.79
0.7,0,110,104,109,102,1706938204.87
0.7,0,110,104,109,102,1706938205
0.7,0,110,104,109,102,1706938205.1
0.7,0,110,104,109,102,1706938205.2
0.7,0,110,104,109,102,1706938205.34
0.7,0,95,95,96,95,1706938205.4
0.7,0,96,97,96,95,1706938205.51
0.7,0,96,97,96,95,1706938205.6
0.7,0,96,96,96,95,1706938205.74
0.7,0,96,96,96,95,1706938205.79
0.7,0,96,95,95,96,1706938205.89
0.7,0,96,96,95,95,1706938206.01
0.7,0.35,96,96,95,95,1706938206.11
0.7,0.35,96,97,96,95,1706938206.23
0.7,0.35,96,97,96,95,1706938206.38
0.7,0.35,80,102,78,103,1706938206.44
0.7,0.35,80,102,78,103,1706938206.53
0.7,0.35,80,102,78,103,1706938206.63
0.7,0.35,80,102,78,103,1706938206.77
0.7,0.35,80,102,78,103,1706938206.83
0.7,0.35,72,110,67,106,1706938206.99
0.7,0.16,72,110,67,106,1706938207.01
0.7,0,73,110,66,105,1706938207.11
0.7,0,80,106,73,101,1706938207.25
0.7,0,80,106,73,101,1706938207.35
0.7,0,80,106,73,101,1706938207.44
0.7,0,106,103,106,101,1706938207.52
0.7,0,100,97,98,98,1706938207.63
0.7,0.01,100,97,98,98,1706938207.72
0.7,0.01,100,97,98,98,1706938207.86
0.7,-0.19,98,96,95,96,1706938207.93
0.7,-0.34,98,96,95,96,1706938208.06
0.7,-0.34,99,93,99,92,1706938208.21
0.7,-0.34,99,93,99,92,1706938208.23
0.7,-0.34,99,93,99,92,1706938208.37
0.7,-0.34,106,75,109,72,1706938208.46
0.7,-0.34,106,75,109,72,1706938208.57
0.7,-0.34,109,71,104,72,1706938208.75
0.7,-0.19,109,71,104,72,1706938208.77
0.7,0.01,109,71,104,72,1706938208.94
0.7,0.01,109,71,104,72,1706938208.99
0.7,0.01,102,78,100,78,1706938209.1
0.7,0.01,102,78,100,78,1706938209.19
0.7,0.01,100,105,99,104,1706938209.28
0.7,0.01,100,105,99,104,1706938209.39
0.7,0.01,100,105,99,104,1706938209.51
0.7,0.01,100,105,99,104,1706938209.6
0.7,0.01,100,105,99,104,1706938209.71
0.7,0.01,100,105,99,104,1706938209.8
0.7,0.01,95,95,95,95,1706938209.95
0.7,0.01,95,95,95,95,1706938210
0.7,0.35,95,95,95,95,1706938210.11
0.7,0.36,95,95,95,95,1706938210.22
0.7,0.36,95,95,95,95,1706938210.31
0.7,0.35,78,105,75,105,1706938210.41
0.7,0.06,76,106,72,110,1706938210.7
0.7,0.01,76,106,72,110,1706938210.73
0.7,0.01,76,106,72,110,1706938210.73
0.7,0.01,76,106,72,110,1706938210.82
0.7,0.01,76,106,72,110,1706938210.91
0.7,0.01,105,98,103,97,1706938211.02
0.7,0.01,100,100,100,99,1706938211.13
0.7,0.01,100,100,100,99,1706938211.23
0.7,0.01,96,96,96,95,1706938211.39
0.7,0.01,96,96,96,95,1706938211.43
0.7,0.01,96,96,96,95,1706938211.55
0.7,0.01,95,95,95,95,1706938211.64
0.7,0.01,97,97,96,97,1706938211.8
0.7,0.01,97,97,96,97,1706938211.85
0.7,0.01,97,97,96,97,1706938211.95
0.7,0.01,97,97,96,97,1706938212.05
0.7,0.01,97,97,96,97,1706938212.15
0.7,0.01,97,97,96,97,1706938212.26
0.7,0.01,97,97,96,97,1706938212.34
0.7,0.01,96,96,96,96,1706938212.44
0.7,0.01,96,96,96,96,1706938212.56
0.7,0.04,96,96,96,96,1706938212.65
0.7,0.36,97,95,96,96,1706938212.8
0.7,0.36,97,95,96,96,1706938212.86
0.7,0.36,97,95,96,96,1706938212.95
0.7,0.36,97,95,96,96,1706938213.08
0.7,0.24,78,109,71,107,1706938213.13
0.7,0.01,78,109,71,107,1706938213.32
0.7,0.01,78,109,71,107,1706938213.37
0.7,0.01,87,103,81,100,1706938213.51
0.7,0.01,87,103,81,100,1706938213.55
0.7,0.01,107,107,106,107,1706938213.69
0.7,0.01,104,104,103,103,1706938213.78
0.7,0.01,104,104,103,103,1706938213.88
0.7,0.01,104,104,103,103,1706938213.96
0.7,0.01,104,104,103,103,1706938214.1
0.7,0.01,96,96,95,96,1706938214.21
0.7,0.01,96,96,95,96,1706938214.35
0.7,0.01,96,96,95,96,1706938214.4
0.7,0.01,96,96,95,96,1706938214.51
0.7,-0.27,96,96,95,96,1706938214.6
0.7,-0.34,97,97,96,94,1706938214.73
0.7,-0.34,103,87,102,87,1706938214.82
0.7,0.01,103,87,102,87,1706938214.88
0.7,0.01,103,81,105,83,1706938215.01
0.7,0.01,102,81,106,80,1706938215.13
0.7,0.01,107,107,107,107,1706938215.22
0.7,0.01,107,107,107,107,1706938215.33
0.7,0.01,105,104,103,103,1706938215.41
0.7,0.01,105,104,103,103,1706938215.56
0.7,0.01,105,104,103,103,1706938215.62
0.7,0.15,97,98,98,96,1706938215.74
0.7,0.36,98,96,97,96,1706938215.8
0.7,0.36,98,96,97,96,1706938215.92
0.7,0.36,98,96,97,96,1706938216
0.7,0.36,86,105,82,106,1706938216.13
0.7,0.36,80,106,76,106,1706938216.2
0.7,0.36,80,106,76,106,1706938216.35
0.7,0.36,69,109,69,103,1706938216.43
0.7,0.36,69,109,69,103,1706938216.56
0.7,0.36,69,109,69,103,1706938216.6
0.7,0.36,73,115,65,103,1706938216.73
0.7,0.01,73,108,65,110,1706938216.85
0.7,0.01,73,108,65,110,1706938216.95
0.7,0.01,70,108,67,107,1706938217.05
0.7,0.01,70,108,67,107,1706938217.15
0.7,0.01,105,104,105,103,1706938217.25
0.7,0.01,105,104,105,103,1706938217.35
0,0,105,104,105,103,1706938217.43
0,0,105,104,105,103,1706938217.54
0,0,105,104,105,103,1706938217.64
0,0,70,69,69,69,1706938217.77
0,0,70,69,69,69,1706938217.83
0,0,70,69,69,69,1706938217.97
0,0,70,69,69,69,1706938218.15
0,0,70,69,69,69,1706938218.17
0,0,13,13,13,13,1706938218.33
0,0,13,13,13,13,1706938218.35
0.31,0.01,7,6,6,6,1706938218.58
0.3,-0.41,7,6,6,6,1706938218.59
0.3,-0.59,7,6,6,6,1706938218.74
0.54,-0.53,7,6,6,6,1706938218.75
0.7,-0.34,7,6,6,6,1706938218.89
0.7,0.01,7,6,6,6,1706938218.96
0.7,0.01,24,14,24,14,1706938219.13
0.7,0.01,24,14,24,14,1706938219.2
0.7,0.01,24,14,24,14,1706938219.3
0.7,-0.1,24,14,24,14,1706938219.4
0.7,-0.34,24,14,24,14,1706938219.51
0.7,-0.34,24,14,24,14,1706938219.6
0.7,-0.34,24,14,24,14,1706938219.72
0.7,-0.34,24,14,24,14,1706938219.82
0.7,-0.27,101,69,99,68,1706938219.95
0.7,0.01,101,69,99,68,1706938220.02
0.7,0.01,101,69,99,68,1706938220.09
0.7,-0.15,101,69,99,68,1706938220.18
0.7,-0.34,97,103,97,102,1706938220.31
0.7,-0.34,97,103,97,102,1706938220.42
0.7,-0.34,97,103,97,102,1706938220.49
0.7,-0.34,103,86,103,81,1706938220.62
0.7,-0.34,110,73,101,70,1706938220.75
0.7,-0.34,110,73,101,70,1706938220.8
0.7,-0.22,110,73,101,70,1706938220.93
0.7,0.01,110,73,101,70,1706938221.03
0.7,0.01,102,70,101,76,1706938221.18
0.7,0.01,102,70,101,76,1706938221.23
0.7,-0.07,107,106,102,104,1706938221.38
0.7,-0.34,107,106,102,104,1706938221.45
0.7,-0.34,107,106,102,104,1706938221.56
0.7,-0.34,107,106,102,104,1706938221.65
0.7,-0.34,107,106,102,104,1706938221.72
0.7,0.01,120,75,98,62,1706938221.86
0.7,0.01,120,75,98,62,1706938221.97
0.25,0.01,120,75,98,62,1706938222.05
0,0,120,75,98,62,1706938222.15
0,0,120,75,98,62,1706938222.34
0,0,120,75,98,62,1706938222.36
0,0,70,67,62,61,1706938222.51
0,0,56,54,50,50,1706938222.62
0,0,56,54,50,50,1706938222.7
0,0,56,54,50,50,1706938222.79
0,0,56,54,50,50,1706938222.9
0,0,56,54,50,50,1706938223
0,0,56,54,50,50,1706938223.12
0,0,56,54,50,50,1706938223.17
0,0,56,54,50,50,1706938223.36
0,0,56,54,50,50,1706938223.38
0,0,0,0,0,0,1706938223.56
0,0,0,0,0,0,1706938223.63
0,0,0,0,0,0,1706938223.72
0,0,0,0,0,0,1706938223.83
0,0,0,0,0,0,1706938223.95
0,0,0,0,0,0,1706938224.04
0,0,0,0,0,0,1706938224.19
0,0,0,0,0,0,1706938224.25
0.67,0.01,0,0,0,0,1706938224.32
0.7,0.01,0,0,0,0,1706938224.41
0.7,0.01,0,0,0,0,1706938224.57
0.7,0.01,0,0,0,0,1706938224.66
0.7,0.01,0,0,0,0,1706938224.73
0.7,0.01,0,0,0,0,1706938224.93
0.7,0.01,0,0,0,0,1706938224.97
0.7,0.01,0,0,0,0,1706938225.14
0.7,0.01,0,0,0,0,1706938225.15
0.7,0.01,0,0,0,0,1706938225.29
0.7,0.01,0,0,0,0,1706938225.39
0.7,0.01,89,87,87,88,1706938225.52
0.7,0.01,89,87,87,88,1706938225.55
0.7,0.01,89,87,87,88,1706938225.7
0.7,0.01,92,92,93,93,1706938225.79
0.7,0.01,93,93,92,93,1706938225.9
0.7,0.01,95,96,95,94,1706938226.05
0.7,0.01,95,96,95,94,1706938226.14
0.7,0.01,95,96,95,94,1706938226.2
0.7,0.01,96,95,96,95,1706938226.32
0.7,0.01,96,95,96,95,1706938226.42
0.7,0.25,98,97,85,81,1706938226.56
0.7,0.36,98,97,85,81,1706938226.62
0.7,0.36,98,97,85,81,1706938226.71
0.7,0.36,81,107,78,108,1706938226.82
0.7,0.16,81,107,78,108,1706938226.96
0.7,0.01,81,107,78,108,1706938227.03
0.7,0.01,81,107,78,108,1706938227.18
0.7,0.01,81,107,78,108,1706938227.25
0.7,0.01,81,107,78,108,1706938227.33
0,0,81,107,78,108,1706938227.44
0,0,103,101,102,101,1706938227.6
0,0,103,101,102,101,1706938227.64
0,0,103,101,102,101,1706938227.74
0,0,74,73,73,73,1706938227.82
0.61,0.01,60,60,60,59,1706938227.95
0.7,0.01,60,60,60,59,1706938228.02
0.7,0.01,60,60,60,59,1706938228.13
0.7,0.01,26,26,25,25,1706938228.28
0.7,0.01,26,26,25,25,1706938228.37
0.7,0.01,26,26,25,25,1706938228.48
0.7,0.01,26,26,25,25,1706938228.58
0.7,0.01,26,26,25,25,1706938228.68
0.7,0.01,26,26,25,25,1706938228.81
0.7,0.01,26,26,25,25,1706938228.94
0.7,0.01,26,26,25,25,1706938229
0.7,0.01,90,90,88,87,1706938229.14
0.7,0.01,92,90,92,92,1706938229.23
0.7,0.01,92,90,92,92,1706938229.29
0.7,0.01,92,90,92,92,1706938229.44
0.7,0.01,92,90,92,92,1706938229.56
0.7,0.01,92,90,92,92,1706938229.61
0.7,0.01,99,99,98,97,1706938229.71
0.7,0.01,99,99,98,97,1706938229.85
0.7,0.01,99,99,98,97,1706938229.92
0.7,0.01,99,99,98,97,1706938230.05
0.7,0.01,99,99,98,97,1706938230.15
0.7,0.01,98,98,96,96,1706938230.31
0.7,0.01,95,96,96,95,1706938230.39
0.7,0.01,95,96,96,95,1706938230.51
0.7,0.01,96,96,96,95,1706938230.62
0.7,0.01,97,96,96,96,1706938230.88
0.7,0.01,98,98,96,96,1706938231.02
0.7,0.01,98,98,96,96,1706938231.03
0.7,0.01,96,95,95,95,1706938231.12
0.7,0.01,96,95,95,95,1706938231.17
0.7,0.01,96,95,95,95,1706938231.2
0.7,0.01,96,95,95,95,1706938231.3
0.7,0.01,96,96,96,96,1706938231.43
0.7,0.01,96,95,95,95,1706938231.56
0.7,0.01,96,95,95,95,1706938231.63
0.7,0.01,96,95,95,95,1706938231.73
0.32,0.01,96,95,95,95,1706938231.83
0,0,96,95,95,95,1706938231.93
0,0,96,96,96,96,1706938232.03
0,0,73,72,71,71,1706938232.18
0,0,59,58,58,57,1706938232.28
0.7,0.01,59,58,58,57,1706938232.36
0.7,0.01,59,58,58,57,1706938232.46
0.7,0.01,34,33,33,33,1706938232.59
0.7,0.03,34,33,33,33,1706938232.73
0.7,0.34,34,33,33,33,1706938232.83
0.7,0.36,69,70,70,70,1706938232.91
0.7,0.36,69,70,70,70,1706938233
0.7,0.36,69,70,70,70,1706938233.11
0.7,0.36,69,70,70,70,1706938233.18
0.45,0.46,67,102,64,95,1706938233.34
0,0.7,67,102,64,95,1706938233.44
0,0.7,67,102,64,95,1706938233.52
0,0.7,67,100,60,104,1706938233.66
0,0.7,-9,46,-35,56,1706938233.76
0,0,-23,30,-42,49,1706938233.93
0.06,0.01,-23,30,-42,49,1706938233.99
0.7,0.01,-32,30,-30,35,1706938234.14
0.7,0.01,-32,30,-30,35,1706938234.2
0.7,0.01,-32,30,-30,35,1706938234.38
0.7,0.01,-32,30,-30,35,1706938234.42
0.37,0.01,-32,30,-30,35,1706938234.57
0,0,-32,30,-30,35,1706938234.63
0,0,-32,30,-30,35,1706938234.7
0,-0.7,69,69,68,68,1706938234.83
0,-0.7,69,69,68,68,1706938234.89
0,-0.7,28,4,30,13,1706938235.03
0,-0.7,28,4,30,13,1706938235.1
0,-0.7,19,-12,26,-19,1706938235.2
0,-0.7,24,-24,28,-20,1706938235.36
0,-0.38,24,-24,28,-20,1706938235.43
0,0,24,-24,28,-20,1706938235.53
0,0,24,-24,28,-20,1706938235.64
0,0,24,-24,28,-20,1706938235.73
0,0,0,0,0,0,1706938235.83
0,0,0,0,0,0,1706938235.98
0.26,0.01,0,0,0,0,1706938236.05
0.43,-0.38,0,0,0,0,1706938236.14
0.7,-0.34,0,6,0,4,1706938236.24
0.7,-0.34,0,6,0,4,1706938236.33
0.7,-0.34,7,10,7,9,1706938236.45
0.7,-0.34,7,10,7,9,1706938236.52
0.7,-0.34,7,10,7,9,1706938236.61
0.7,-0.34,7,10,7,9,1706938236.75
0.7,-0.34,72,50,75,48,1706938236.85
0.7,-0.34,72,50,75,48,1706938236.92
0.5,0.01,95,63,97,58,1706938237.03
0.44,0.01,95,63,97,58,1706938237.18
0.43,0.01,95,63,97,58,1706938237.23
0.41,-0.35,95,63,97,58,1706938237.39
0.39,-0.76,95,63,97,58,1706938237.43
0.34,-0.67,95,63,97,58,1706938237.56
0.3,-0.6,95,63,97,58,1706938237.65
0.17,-0.34,76,40,83,36,1706938237.78
0,-0.7,70,29,78,28,1706938237.87
0,-0.7,70,29,78,28,1706938237.93
0,-0.7,70,29,78,28,1706938238.13
0,-0.7,70,29,78,28,1706938238.17
0,-0.7,70,29,78,28,1706938238.3
0,-0.7,33,-40,43,-35,1706938238.37
0,-0.7,33,-40,43,-35,1706938238.51
0,-0.7,33,-40,43,-35,1706938238.58
0,-0.7,40,-47,32,-29,1706938238.65
0,-0.7,43,-50,29,-26,1706938238.78
0,-0.7,43,-50,29,-26,1706938238.93
0,-0.7,43,-50,29,-26,1706938238.98
0,-0.7,45,-43,27,-30,1706938239.12
0,-0.7,45,-43,27,-31,1706938239.19
0,-0.7,45,-43,27,-31,1706938239.28
0,-0.7,45,-43,27,-31,1706938239.35
0,-0.7,45,-43,27,-31,1706938239.5
0,-0.7,45,-43,27,-31,1706938239.6
0,-0.7,45,-43,27,-31,1706938239.65
0,-0.6,36,-36,41,-37,1706938239.8
0,0,36,-37,38,-34,1706938239.94
0,0,36,-37,38,-34,1706938239.96
0,0,36,-37,38,-34,1706938240.11
0,0,36,-37,38,-34,1706938240.21
0,0,36,-37,38,-34,1706938240.34
0,0,36,-37,38,-34,1706938240.4
0,0,36,-37,38,-34,1706938240.47
0.21,0.01,0,0,0,0,1706938240.6
0,0,0,0,0,0,1706938240.73
0,0,0,0,0,0,1706938240.78
0,0,0,0,0,0,1706938240.97
0,0,0,0,0,0,1706938241.02
0,0,0,3,0,3,1706938241.16
-0.7,0.01,0,0,0,0,1706938241.22
-0.7,0.01,0,0,0,0,1706938241.37
-0.7,0.01,0,0,0,0,1706938241.42
-0.7,0.01,0,0,0,0,1706938241.57
-0.7,0.01,0,0,0,0,1706938241.63
-0.7,0.01,0,0,0,0,1706938241.72
-0.7,0.01,0,0,0,0,1706938241.81
-0.7,0.01,0,0,0,0,1706938241.97
-0.7,0.01,0,0,0,0,1706938242.03
-0.7,0.01,-61,-76,-81,-83,1706938242.14
-0.7,0.01,-67,-76,-84,-86,1706938242.27
-0.7,0.01,-67,-76,-84,-86,1706938242.31
-0.7,0.01,-85,-86,-87,-86,1706938242.4
-0.7,0.01,-92,-89,-94,-95,1706938242.57
-0.7,0.01,-92,-89,-94,-95,1706938242.64
-0.7,0.01,-92,-89,-94,-95,1706938242.75
-0.7,0.01,-92,-89,-94,-95,1706938242.86
0,0,-92,-89,-94,-95,1706938242.95
0,0,-92,-89,-94,-95,1706938243.04
0,0,-95,-93,-94,-93,1706938243.12
0,0,-95,-93,-94,-93,1706938243.22
0,0,-95,-93,-94,-93,1706938243.33
0,0,-95,-93,-94,-93,1706938243.41
0,0,-33,-32,-33,-31,1706938243.56
0,0,-33,-32,-33,-31,1706938243.66
0,0,-33,-32,-33,-31,1706938243.77
0,0,-6,-5,-6,-6,1706938243.87
0,0,-6,-5,-6,-6,1706938243.97
0,0.53,0,0,0,0,1706938244.03
0,0.7,0,0,0,0,1706938244.16
0,0.7,0,0,0,0,1706938244.23
0,0.7,-4,7,-5,6,1706938244.37
0,0,-4,7,-5,6,1706938244.46
0,0,-4,7,-5,6,1706938244.6
0,0,-23,24,-16,16,1706938244.7
0,0,-23,24,-16,16,1706938244.78
0,0,0,0,0,0,1706938244.94
0,0,0,0,0,0,1706938244.99
0,0,0,0,0,0,1706938245.14
0,0,0,0,0,0,1706938245.16
-0.7,0.01,0,0,0,0,1706938245.28
-0.7,0.01,0,0,0,0,1706938245.35
-0.7,0.01,0,0,0,0,1706938245.5
-0.7,0.01,0,0,0,0,1706938245.59
0,0,-33,-33,-33,-33,1706938245.7
0,0,-33,-33,-33,-33,1706938245.8
0,0,-33,-33,-33,-33,1706938245.93
0,0,-49,-49,-48,-49,1706938246
0,0,-29,-27,-27,-27,1706938246.11
0,0,-29,-27,-27,-27,1706938246.2
0,0,-29,-27,-27,-27,1706938246.37
0,0,-29,-27,-27,-27,1706938246.42
0,0,-5,-5,-5,-5,1706938246.57
0,0,-5,-5,-5,-5,1706938246.63
0,0,-5,-5,-5,-5,1706938246.72
0,0,-5,-5,-5,-5,1706938246.8
0,0,-5,-5,-5,-5,1706938246.95
0.13,0.01,-5,-5,-5,-5,1706938247.03
0.16,0.01,0,0,0,0,1706938247.17
0.12,0.01,0,0,0,0,1706938247.22
0,0,0,0,0,0,1706938247.37
0,0,0,0,0,0,1706938247.43
0,0,7,4,6,4,1706938247.59
0,0,3,3,2,2,1706938247.67
0,0,0,0,0,0,1706938247.75
0,0,0,0,0,0,1706938247.82
0,0,0,0,0,0,1706938247.91
0,0,0,0,0,0,1706938248.03
0,0,0,0,0,0,1706938248.11
0,0,0,0,0,0,1706938248.27
0,0,0,0,0,0,1706938248.35
0,0,0,0,0,0,1706938248.42
0,0,0,0,0,0,1706938248.57
0,0,0,0,0,0,1706938248.66
0,0,0,0,0,0,1706938248.73
0,0,0,0,0,0,1706938248.83
0,0,0,0,0,0,1706938248.93
0,0,0,0,0,0,1706938249.06
0,0,0,0,0,0,1706938249.16
0,0,0,0,0,0,1706938249.3
0,0,0,0,0,0,1706938249.34
0,0,0,0,0,0,1706938249.47
0,0,0,0,0,0,1706938249.58
0,0,0,0,0,0,1706938249.64
0,0,0,0,0,0,1706938249.8
0.19,0.01,0,0,0,0,1706938249.9
0.7,0.01,0,0,0,0,1706938249.98
0.7,0.01,0,0,0,0,1706938250.08
0.7,0.01,0,0,0,0,1706938250.15
0.7,0.26,24,29,24,24,1706938250.34
0.7,0.36,24,29,24,24,1706938250.39
0.7,0.01,24,29,24,24,1706938250.48
0.7,0.01,24,29,24,24,1706938250.58
0.7,0.01,24,29,24,24,1706938250.69
0.7,0.01,24,29,24,24,1706938250.77
0.7,0.01,24,29,24,24,1706938250.94
0.7,0.01,24,29,24,24,1706938251
0.7,0.01,24,29,24,24,1706938251.13
0.7,0.01,24,29,24,24,1706938251.2
0.7,0.01,24,29,24,24,1706938251.33
0.7,0.01,92,91,92,92,1706938251.41
0.7,0.01,92,91,92,92,1706938251.56
0.7,0.01,92,91,92,92,1706938251.58
0.7,0.01,93,93,92,93,1706938251.71
0.7,0.01,95,94,94,94,1706938251.84
0.7,0.01,95,94,94,94,1706938251.91
0.7,0.01,95,93,95,95,1706938252.03
0.7,0.01,95,93,95,95,1706938252.1
0.7,0.01,95,93,95,95,1706938252.22
0.7,0.01,95,95,95,95,1706938252.36
0.7,0.01,95,95,95,95,1706938252.43
0.7,0.01,96,95,95,95,1706938252.57
0.7,0.01,96,95,95,95,1706938252.62
0.7,0.01,96,95,95,95,1706938252.7
0.7,0.01,96,95,95,95,1706938252.82
0.7,0.01,96,95,95,95,1706938252.94
0.7,0.01,96,95,95,95,1706938253
0.7,0.01,95,95,95,95,1706938253.18
0.7,0.01,95,94,95,95,1706938253.24
0.7,0.01,95,94,95,95,1706938253.3
0.7,0.01,95,94,95,95,1706938253.4
0.7,0.01,95,94,95,95,1706938253.57
0,0,95,95,96,95,1706938253.64
0,0,95,96,95,95,1706938253.78
0,0,95,96,95,95,1706938253.86
0,0,95,96,95,95,1706938253.93
0,0,95,96,95,95,1706938254.06
0,0,35,35,34,33,1706938254.17
0,0,26,26,26,26,1706938254.28
0,0,20,20,20,20,1706938254.35
0,0,12,12,12,12,1706938254.47
0,0,12,12,12,12,1706938254.56
0,0,7,6,6,6,1706938254.7
0,0,7,6,6,6,1706938254.8
0,0,0,0,0,0,1706938254.9
0,0,0,0,0,0,1706938254.96
0,0,0,0,0,0,1706938255.16
0,0,0,0,0,0,1706938255.2
0,0,0,0,0,0,1706938255.34
0,0,0,0,0,0,1706938255.4
0,0,0,0,0,0,1706938255.5
0,0,0,0,0,0,1706938255.62
0,0,0,0,0,0,1706938255.74
0,0,0,0,0,0,1706938255.81
0,0,0,0,0,0,1706938255.92
0,0,0,0,0,0,1706938256
0,0,0,0,0,0,1706938256.17
0,0,0,0,0,0,1706938256.23
0,0,0,0,0,0,1706938256.32
0,0,0,0,0,0,1706938256.41
0,0,0,0,0,0,1706938256.51
0,0,0,0,0,0,1706938256.63
0,0,0,0,0,0,1706938256.74
0,0,0,0,0,0,1706938256.83
0,0,0,0,0,0,1706938256.93
0,0,0,0,0,0,1706938257
0,0,0,0,0,0,1706938257.17
0,0,0,0,0,0,1706938257.24
0,0,0,0,0,0,1706938257.31
0,0,0,0,0,0,1706938257.44
0,0,0,0,0,0,1706938257.56
0,0,0,0,0,0,1706938257.65
0,0,0,0,0,0,1706938257.74
0,0,0,0,0,0,1706938257.86
0,0,0,0,0,0,1706938257.97
0,0,0,0,0,0,1706938258.06
0,0,0,0,0,0,1706938258.16
0,0,0,0,0,0,1706938258.22
0,0,0,0,0,0,1706938258.35
0,0,0,0,0,0,1706938258.48
0,0,0,0,0,0,1706938258.56
0,0,0,0,0,0,1706938258.66
0,0,0,0,0,0,1706938258.76
0,0,0,0,0,0,1706938258.93
0,0,0,0,0,0,1706938258.96
0,0,0,0,0,0,1706938259.13
0,0,0,0,0,0,1706938259.18
0,0,0,0,0,0,1706938259.3
0,0,0,0,0,0,1706938259.37
0,0,0,0,0,0,1706938259.5
0,0,0,0,0,0,1706938259.58
0,0,0,0,0,0,1706938259.7
0,0,0,0,0,0,1706938259.78
0,0,0,0,0,0,1706938259.88
0,0,0,0,0,0,1706938259.98
0,0,0,0,0,0,1706938260.08
0,0,0,0,0,0,1706938260.18
0,0,0,0,0,0,1706938260.3
0,0,0,0,0,0,1706938260.4
0,0.7,0,0,0,0,1706938260.45
0,0.7,0,0,0,0,1706938260.63
0,0.7,-3,3,-3,3,1706938260.7
0,0.7,-3,3,-3,3,1706938260.8
0,0.7,-3,3,-3,3,1706938260.94
0,0.7,-3,3,-3,3,1706938260.97
0,0.7,-26,30,-23,23,1706938261.11
0,0.7,-26,30,-23,23,1706938261.21
0,0.7,-26,30,-23,23,1706938261.34
0,0.7,-30,34,-34,32,1706938261.41
0,0.7,-30,34,-34,32,1706938261.57
0,0.7,-30,34,-34,32,1706938261.61
0,0.7,-30,34,-34,32,1706938261.76
0,0.7,-30,34,-34,32,1706938261.82
0,0.7,-31,35,-33,33,1706938261.9
0,0.7,-33,35,-32,32,1706938262.03
0,0.7,-33,35,-32,32,1706938262.11
0,0.7,-33,35,-32,32,1706938262.26
0,0.7,-33,35,-32,32,1706938262.33
0,0.7,-33,35,-32,32,1706938262.43
0,0.7,-30,36,-32,33,1706938262.48
0,0.7,-30,36,-32,33,1706938262.63
0,0.7,-30,36,-32,33,1706938262.73
0,0.7,-30,39,-35,34,1706938262.83
0,0.7,-30,39,-35,34,1706938262.92
0,0.7,-28,39,-37,34,1706938263.03
0,0.7,-31,38,-37,35,1706938263.14
0,0.7,-31,38,-37,35,1706938263.2
0,0.7,-31,38,-37,35,1706938263.37
0,0.7,-31,38,-37,35,1706938263.46
0,0.7,-33,37,-40,36,1706938263.57
0,0.7,-32,35,-40,38,1706938263.63
0,0,-32,35,-40,38,1706938263.76
0,0,-22,25,-30,30,1706938263.85
0,0,0,0,0,0,1706938264
0,0,0,0,0,0,1706938264.1
0,0,0,0,0,0,1706938264.18
0,0,0,0,0,0,1706938264.26
0,0,0,0,0,0,1706938264.35
0,0,0,0,0,0,1706938264.47
0,0.7,0,0,0,0,1706938264.61
0,0.7,0,0,0,0,1706938264.68
0,0.7,0,0,0,0,1706938264.83
0,0.7,-15,21,-26,24,1706938264.97
0,0.7,-15,21,-26,24,1706938265.03
0,0.7,-18,25,-27,27,1706938265.18
0,0.7,-18,25,-27,27,1706938265.23
0,0.7,-18,25,-27,27,1706938265.34
0,0.7,-27,33,-35,36,1706938265.43
0,0.7,-27,33,-35,36,1706938265.54
0,0.7,-27,33,-35,36,1706938265.65
0,0.7,-27,33,-35,36,1706938265.71
0,0,-29,30,-33,33,1706938265.86
0,0,-29,30,-33,33,1706938265.93
0,0,-29,30,-33,33,1706938266.01
0,0,-12,14,-18,17,1706938266.17
0,0,-12,14,-18,17,1706938266.27
0,0,0,0,94,0,1706938266.32
0,0,0,0,0,0,1706938266.46
0,-0.37,0,0,0,0,1706938266.56
0,-0.19,0,0,0,0,1706938266.63
0,0,0,0,1,0,1706938266.77
0,0,0,0,1,0,1706938266.92
0,0,0,0,1,0,1706938266.96
0,0,0,0,0,0,1706938267.1
0,0,0,0,0,0,1706938267.17
0,0,0,0,0,0,1706938267.33
0,0,0,0,0,0,1706938267.38
